Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
51.41002,0.026018634,36.58577276640708,-121.7571684632885,0,0.96868473,6242.8486,0.047909483,5,1,false,false,2.6860843,1.707034,10.21333,-0.026625693,0.08463379,3
51.427555,0.026258465,36.58576591772745,-121.75717270955943,0,0.969308,6247.16,0.053989388,5,1,false,false,2.7197902,1.7266022,10.268172,-0.025248226,0.080592945,3
51.44553,0.026498396,36.585758978568144,-121.7571768439787,0,0.97237706,6250.7246,0.067608334,5,1,false,false,3.0550303,1.7638847,10.409509,-0.023911448,0.0796878,3
51.463737,0.026738407,36.58575203968385,-121.75718097839798,0,0.97295356,6253.065,0.0792817,5,1,false,false,3.4083838,1.780184,10.6673565,-0.022546379,0.08294046,3
51.482204,0.026978502,36.58574510079955,-121.75718511315826,0,0.97589827,6254.2686,0.084875196,5,1,false,false,3.7634025,1.7994721,12.253621,-0.02109322,0.08919375,3
51.500835,0.027218692,36.58573807171058,-121.75718935908819,0,0.9770043,6255.598,0.080984086,5,1,false,false,3.8640282,1.8207171,10.958431,-0.019480329,0.09764684,3
51.519485,0.027458968,36.58573113255127,-121.75719349384848,0,0.97812617,6254.305,0.07320183,5,1,false,false,3.4658926,1.8336364,9.852642,-0.017801393,0.096748926,3
51.539238,0.027699344,36.58572419366697,-121.75719762826775,0,0.98002684,6250.5625,0.06639236,5,1,false,false,3.1776805,1.9091504,8.739687,-0.016228445,0.08764447,3
51.558235,0.02793983,36.585717164578,-121.75720165083536,0,0.9830959,6244.438,0.051071033,5,1,false,false,3.1928468,1.7306309,7.9534345,-0.014920643,0.073220186,3
51.573524,0.028180413,36.58571022541869,-121.75720578525464,0,0.984093,6248.297,0.04401836,5,1,false,false,2.7732565,1.5326656,7.881211,-0.013870426,0.062022362,3
51.585552,0.028421065,36.585703196329725,-121.75720992001492,0,0.9858068,6271.594,0.0469367,5,1,false,false,2.6981175,1.2635813,8.266766,-0.012976023,0.057548758,3
51.59534,0.02866178,36.58569625744543,-121.7572140544342,0,0.98817503,6299.9956,0.051557414,5,1,false,false,2.2086933,1.2676294,5.3732715,-0.012089046,0.0590302,3
51.60842,0.02890259,36.58568922835646,-121.75721807700181,0,0.98988867,6325.5894,0.041829605,5,1,false,false,2.0233972,1.465766,5.2257977,-0.011151149,0.061716683,3
